,CALI,DEPTH,DTC,GR,NPHI,RDEP,RHOB,SP,WELL
21646,17.297000885,533.71209717,159.25860596,63.163360596,,1.7059999704,2.0079095364,27.600601196,15/9-13
21647,17.25,533.86450195,159.25860596,64.677940369,,1.7060047388,2.009333849,27.971996307,15/9-13
21648,17.156000137,534.01690674,159.25860596,62.591148376,,1.709012866,1.9989712238,26.101402283,15/9-13
21649,17.093999863,534.16931152,159.25860596,62.018623352,,1.7170159817,1.9789339304,26.97359848,15/9-13
21650,16.968999863,534.32165527,159.25860596,65.879684448,,1.7270108461,1.9686946869,26.100751877,15/9-13
21651,16.843999863,534.47406006,159.25863647,66.934700012,,1.7360070944,1.9678059816,26.724775314,15/9-13
21652,16.75,534.62646484,159.26277161,66.188903809,,1.7419975996,1.9688011408,26.53452301,15/9-13
21653,16.75,534.77886963,159.25860596,66.362983704,,1.7400000095,1.9690335989,24.477254868,15/9-13
21654,16.766000748,534.93127441,159.25860596,63.887317657,,1.7399888039,1.9746017456,26.349599838,15/9-13
21655,16.922000885,535.0836792,159.25860596,66.434700012,,1.7329888344,1.9749438763,26.100299835,15/9-13
21656,17.218999863,535.23608398,159.25860596,65.766822815,,1.72597754,1.9823135138,26.286701202,15/9-13
21657,18.0,535.38848877,159.25863647,69.239189148,,1.7119711637,2.0012447834,26.09969902,15/9-13
21658,18.25,535.54089355,159.26277161,67.022827148,,1.6939599514,2.0251734257,25.913002014,15/9-13
21659,18.983999252,535.69329834,159.25860596,71.761116028,,1.6689599752,2.0207111835,26.536399841,15/9-13
21660,19.358999252,535.84570313,159.25860596,74.077728271,,1.6439664364,2.0060276985,26.162502289,15/9-13
21661,19.0,535.99810791,159.25860596,77.1171875,,1.6229791641,2.0103704929,26.475601196,15/9-13
21662,18.922000885,536.1505127,159.25860596,75.621749878,,1.6099840403,2.0212743282,26.848398209,15/9-13
21663,19.156000137,536.30285645,159.25860596,75.004806519,,1.5999952555,2.0172650814,25.850975037,15/9-13
21664,19.437999725,536.45526123,159.25863647,75.986785889,,1.5959939957,2.0114643574,26.661849976,15/9-13
21665,19.781000137,536.60766602,159.26277161,73.259613037,,1.5909891129,2.0055656433,26.537000656,15/9-13
21666,20.108999252,536.7600708,159.25860596,75.247596741,,1.5819844007,1.9998897314,26.536701202,15/9-13
21667,20.297000885,536.91247559,159.25860596,74.783340454,,1.5689843893,1.9982253313,26.287000656,15/9-13
21668,20.406000137,537.06488037,159.25860596,81.685897827,,1.5559887886,2.0024557114,26.289403915,15/9-13
21669,20.343999863,537.21728516,159.25860596,81.248497009,,1.5489920378,2.0116991997,27.788103104,15/9-13
21670,20.452999115,537.36968994,159.25863647,80.911575317,,1.5439920425,2.0115771294,28.472896576,15/9-13
21671,20.577999115,537.52209473,159.26277161,75.419380188,,1.53898561,2.0078020096,27.162000656,15/9-13
21672,20.531000137,537.67449951,159.25860596,71.565704346,,1.5299984217,2.0081343651,27.162401199,15/9-13
21673,20.983997345,537.8269043,159.25860596,72.132209778,,1.5290080309,2.0138204098,27.413402557,15/9-13
21674,21.093999863,537.97930908,159.25860596,73.647773743,,1.5340192318,2.0171377659,28.286100388,15/9-13
21675,20.937999725,538.13171387,159.25860596,78.015617371,,1.5460304022,2.0074524879,27.724399567,15/9-13
21676,20.452999115,538.28411865,159.25860596,81.019851685,,1.5650368929,2.000112772,27.350000381,15/9-13
21677,19.781000137,538.4364624,159.25863647,84.818107605,,1.5880132914,2.0021240711,27.349023819,15/9-13
21678,19.531000137,538.58886719,159.26277161,85.874099731,,1.5989964008,2.0061330795,26.53730011,15/9-13
21679,19.547000885,538.74127197,159.25860596,85.685600281,,1.5959939957,2.0115909576,26.785499573,15/9-13
21680,19.608999252,538.89367676,159.25860596,85.185897827,,1.5909855366,2.0101425648,25.535425186,15/9-13
21681,19.688001633,539.04608154,159.258255,84.758407593,,1.5789808035,2.0171518326,24.228755951,15/9-13
21682,19.641000748,539.19848633,159.19898987,86.495498657,,1.5629903078,2.0091178417,27.350000381,15/9-13
21683,19.577999115,539.35089111,159.19902039,85.569908142,,1.5569776297,1.9954206944,27.350700378,15/9-13
21684,19.531000137,539.5032959,159.20317078,86.978973389,,1.5429679155,1.9822915792,27.785999298,15/9-13
21685,19.437999725,539.65570068,159.19898987,82.631912231,,1.5229775906,1.9809589386,27.16119957,15/9-13
21686,19.437999725,539.80810547,159.19898987,84.034767151,,1.5089614391,1.9907661676,26.662601471,15/9-13
21687,19.202999115,539.96051025,159.19898987,78.182594299,,1.4849728346,2.0016615391,27.03619957,15/9-13
21688,19.031000137,540.11291504,159.19898987,77.059753418,,1.4679808617,1.9956339598,26.537502289,15/9-13
21689,19.406000137,540.26531982,159.19898987,76.464035034,,1.4559919834,1.9852615595,26.85090065,15/9-13
21690,19.266000748,540.41772461,159.19902039,81.461433411,,1.4509919882,1.9637942314,27.412200928,15/9-13
21691,19.202999115,540.57006836,159.20317078,85.956321716,,1.4459940195,1.9629085064,27.53865242,15/9-13
21692,19.156000137,540.72247314,159.19898987,89.771026611,,1.4409999847,1.9643571377,28.91109848,15/9-13
21693,19.108999252,540.87487793,159.19898987,94.140617371,,1.4410111904,1.9738246202,28.160499573,15/9-13
21694,19.0,541.02728271,159.19898987,97.375,,1.4480255842,1.9779474735,27.225601196,15/9-13
21695,18.983999252,541.1796875,159.19902039,97.349472046,,1.464040041,1.9858648777,27.599498749,15/9-13
21696,18.952999115,541.33209229,159.20317078,92.028457642,,1.4890464544,1.9966721535,27.287401199,15/9-13
21697,19.062999725,541.48449707,159.19898987,84.856079102,,1.5180368423,2.0087020397,27.536600113,15/9-13
21698,18.906000137,541.63690186,159.19898987,80.947616577,,1.5410271883,2.0256240368,27.287000656,15/9-13
21699,18.922000885,541.78930664,159.19898987,82.956321716,,1.5580223799,2.0296425819,27.285198212,15/9-13
21700,19.281000137,541.94171143,159.19898987,86.734687805,,1.5720096827,2.036642313,26.164003372,15/9-13
21701,19.312999725,542.09411621,159.19898987,83.564804077,,1.5779919624,2.0270602703,27.412500381,15/9-13
21702,19.5,542.246521,159.19898987,83.918151855,,1.5739779472,2.020812273,27.661249161,15/9-13
21703,19.422000885,542.39892578,159.19902039,80.13508606,,1.5629658699,2.0071020126,27.287126541,15/9-13
21704,19.391000748,542.55126953,159.20317078,82.025756836,,1.5459728241,1.9918596745,27.350801468,15/9-13
21705,19.327999115,542.70367432,159.19898987,74.317810059,,1.5290144682,1.9851856232,27.850000381,15/9-13
21706,19.375,542.8560791,159.19898987,75.324417114,,1.5380368233,1.9828486443,27.850801468,15/9-13
21707,19.406000137,543.00848389,159.19898987,77.686805725,,1.5610336065,1.9909949303,28.349399567,15/9-13
21708,19.312999725,543.16088867,159.19578552,77.422080994,,1.5820512772,2.0068182945,27.974899292,15/9-13
21709,19.327999115,543.31329346,158.66325378,74.104278564,,1.6140512228,2.0265364647,27.912601471,15/9-13
21710,19.327999115,543.46563721,158.12309265,69.837509155,,1.6460300684,2.0491323471,28.286100388,15/9-13
21711,19.202999115,543.61804199,157.58636475,75.36013031,,1.6710444689,2.0549314022,27.537151337,15/9-13
21712,19.187999725,543.77044678,156.99102783,71.988983154,,1.708057642,2.0604999065,27.66230011,15/9-13
21713,19.452999115,543.92285156,156.51791382,69.491470337,,1.756044507,2.0605003834,27.913051605,15/9-13
21714,19.483999252,544.07525635,156.69134521,67.593299866,,1.7930400372,2.0606095791,28.788854599,15/9-13
21715,19.531000137,544.22766113,155.90899658,74.454521179,,1.8180400133,2.0622782707,29.942747116,15/9-13
21716,19.452999115,544.38006592,153.94459534,77.885215759,,1.843038559,2.0587091446,29.160398483,15/9-13
21717,19.375,544.5324707,152.41464233,80.003303528,,1.8670368195,2.0601549149,28.161800385,15/9-13
21718,19.577999115,544.68487549,153.94621277,80.670280457,,1.889996767,2.052690506,28.037000656,15/9-13
21719,19.452999115,544.83728027,162.54026794,76.964256287,,1.8879967928,2.0511462688,28.037601471,15/9-13
21720,19.281000137,544.98968506,163.13279724,69.547683716,,1.8860048056,2.0588343143,28.410799026,15/9-13
21721,19.266000748,545.14208984,163.12889099,66.362388611,,1.8889985085,2.0645000935,27.660799026,15/9-13
21722,19.297000885,545.29449463,162.4105835,63.769824982,,1.8880336285,2.0644993782,26.912000656,15/9-13
21723,19.375,545.44683838,150.49806213,67.872245789,,1.9089928865,2.0643856525,26.913051605,15/9-13
21724,19.547000885,545.59924316,150.71983337,67.259086609,,1.9029796124,2.0619280338,27.78745079,15/9-13
21725,19.5,545.75164795,158.00511169,69.319335938,,1.8859796524,2.0498979092,28.161100388,15/9-13
21726,19.688001633,545.90405273,157.70674133,70.752479553,,1.8690119982,2.0329790115,27.41230011,15/9-13
21727,19.625,546.05645752,157.35095215,71.30997467,,1.8790203333,2.029535532,27.662000656,15/9-13
21728,19.483999252,546.2088623,157.28201294,70.596633911,,1.896006465,2.0354335308,27.662000656,15/9-13
21729,19.547000885,546.36126709,155.67668152,64.182144165,,1.9000480175,2.0410017967,27.662000656,15/9-13
21730,19.266000748,546.51367188,154.78013611,62.970500946,,1.9299807549,2.0413355827,27.66119957,15/9-13
21731,19.125,546.66607666,162.91444397,63.293167114,,1.9179310799,2.0472426414,27.162401199,15/9-13
21732,19.375,546.81848145,166.24284363,65.814506531,,1.8749166727,2.0542404652,27.412601471,15/9-13
21733,19.468999863,546.97088623,168.02210999,66.143928528,,1.822873354,2.0443210602,27.786600113,15/9-13
21734,19.656000137,547.12329102,168.29304504,70.086730957,,1.7437725067,2.0319366455,27.538202286,15/9-13
21735,19.531000137,547.2756958,164.37690735,75.031539917,,1.6018702984,2.0064115524,28.287401199,15/9-13
21736,19.452999115,547.42810059,162.25856018,81.57711792,,1.5208703279,1.976998806,28.53770256,15/9-13
21737,18.952999115,547.58044434,165.36639404,84.494216919,,1.4399135113,1.9455987215,28.975151062,15/9-13
21738,18.577999115,547.73284912,170.08322144,83.18056488,,1.367949605,1.9123227596,29.098197937,15/9-13
21739,18.202999115,547.88525391,176.12190247,81.509635925,,1.3259999752,1.9161221981,27.599849701,15/9-13
21740,18.062999725,548.03765869,175.40159607,83.681121826,,1.3260071278,1.9199291468,27.475000381,15/9-13
21741,18.25,548.19006348,173.83946228,82.128303528,,1.3320833445,1.94142735,27.475000381,15/9-13
21742,18.125,548.34246826,170.20544434,82.843467712,,1.3841153383,1.962728858,27.474599838,15/9-13
21743,18.297000885,548.49487305,166.87205505,76.328315735,,1.4560527802,2.0008265972,27.22359848,15/9-13
21744,18.827999115,548.64727783,164.24945068,79.466362,,1.4889711142,2.0384609699,26.352603912,15/9-13
21745,18.968999863,548.79968262,161.62980652,72.500305176,,1.4709070921,2.0651869774,27.975099564,15/9-13
21746,18.983999252,548.9520874,159.495224,72.550689697,,1.4128477573,2.0795285702,28.036701202,15/9-13
21747,19.031000137,549.10449219,159.21081543,70.019523621,,1.3178349733,2.0676004887,27.850801468,15/9-13
21748,19.031000137,549.25689697,160.39720154,74.067207336,,1.2148221731,2.0521161556,28.348798752,15/9-13
21749,18.891000748,549.40930176,161.34129333,74.938301086,,1.1038877964,2.0390980244,27.600200653,15/9-13
21750,18.983999252,549.56164551,160.8230896,75.008537292,,1.0339543819,2.0387628078,27.724700928,15/9-13
21751,18.827999115,549.71405029,162.48927307,76.955627441,,0.9959687591,2.0325188637,27.474248886,15/9-13
21752,18.531000137,549.86645508,164.50682068,80.956726074,,0.9699928164,2.0190429688,26.850601196,15/9-13
21753,18.202999115,550.01885986,165.04582214,85.186347961,,0.964020431,2.0095777512,27.349100113,15/9-13
21754,18.172000885,550.17126465,165.99369812,84.80556488,,0.9810504913,2.0058987141,26.600301743,15/9-13
21755,18.391000748,550.32366943,165.9901123,83.12802887,,1.0231281519,2.0056772232,26.850200653,15/9-13
21756,18.547000885,550.47607422,165.40234375,83.818107605,,1.1032018661,2.0018897057,26.973999023,15/9-13
21757,18.547000885,550.628479,166.17752075,84.876197815,,1.2291793823,2.0002391338,26.351802826,15/9-13
21758,18.625,550.78088379,167.00772095,85.109985352,,1.3411216736,2.0068135262,27.475601196,15/9-13
21759,18.827999115,550.93328857,167.12625122,82.003005981,,1.4170929193,2.0256221294,27.850601196,15/9-13
21760,18.718999863,551.08569336,167.13343811,82.615692139,,1.4750288725,2.0292987823,28.228004456,15/9-13
21761,18.577999115,551.23809814,167.12277222,80.695510864,,1.4930129051,2.0290601254,30.094993591,15/9-13
21762,18.562999725,551.39050293,166.60542297,82.259315491,,1.5010097027,2.0228230953,26.975801468,15/9-13
21763,18.672000885,551.54290771,169.04450989,84.191009521,,1.5070015192,2.0107750893,27.475601196,15/9-13
21764,18.577999115,551.69525146,169.51460266,84.813827515,,1.5079891682,1.9912900925,27.849323273,15/9-13
21765,18.375,551.84765625,170.23873901,84.992843628,,1.498996377,1.9730188847,27.28730011,15/9-13
21766,18.233999252,552.00006104,172.4372406,83.371147156,,1.4959747791,1.9595416784,27.535949707,15/9-13
21767,17.937999725,552.15246582,173.50405884,82.506607056,,1.4749652147,1.9498622417,26.660198212,15/9-13
21768,17.75,552.30487061,173.57044983,83.867790222,,1.4459795952,1.9436360598,25.164255142,15/9-13
21769,17.797000885,552.45727539,174.75314331,82.3828125,,1.428992033,1.949652195,27.037200928,15/9-13
21770,18.172000885,552.60968018,174.40129089,83.990989685,,1.4239968061,1.9583408833,27.162601471,15/9-13
21771,18.422000885,552.76208496,174.99404907,82.115386963,,1.4220097065,1.9651354551,27.535398483,15/9-13
21772,18.625,552.91448975,175.04476929,80.120193481,,1.4280064106,1.971041441,26.537801743,15/9-13
21773,18.733999252,553.06689453,173.61947632,79.116592407,,1.432009697,1.9779589176,27.036399841,15/9-13
21774,18.75,553.21929932,171.40919495,77.387924194,,1.4380015135,1.9877620935,26.662401199,15/9-13
21775,18.766000748,553.3717041,170.10552979,80.06918335,,1.4390224218,1.9974410534,26.914705276,15/9-13
21776,18.75,553.52410889,169.98100281,81.243171692,,1.4530400038,2.0037865639,28.597396851,15/9-13
21777,18.656000137,553.67651367,169.04066467,79.919128418,,1.4780224562,2.0016646385,26.975099564,15/9-13
21778,18.656000137,553.82885742,170.1680603,76.333427429,,1.4920179844,1.9962161779,27.03730011,15/9-13
21779,18.656000137,553.98126221,170.52493286,80.562698364,,1.5070155859,1.9988898039,27.287000656,15/9-13
21780,17.843999863,554.13366699,170.76011658,80.510215759,,1.5200023651,1.9972083569,27.28745079,15/9-13
21781,17.75,554.28607178,170.4606781,82.593467712,,1.5219963789,1.9985399246,27.661699295,15/9-13
21782,17.702999115,554.43847656,169.91537476,76.06300354,,1.5190080404,1.9885110855,27.413002014,15/9-13
21783,17.625,554.59088135,167.89686584,76.066902161,,1.5240032673,1.9736858606,28.037902832,15/9-13
21784,17.547000885,554.74328613,165.92909241,76.884010315,,1.5260047913,1.9547693729,28.599098206,15/9-13
21785,17.172000885,554.89569092,165.09794617,78.756309509,,1.5290144682,1.9497594833,28.03619957,15/9-13
21786,17.218999863,555.0480957,164.81225586,80.078918457,,1.5380191803,1.9595452547,27.53619957,15/9-13
21787,16.797000885,555.20050049,165.522995,83.365692139,,1.5500208139,1.9504116774,27.037302017,15/9-13
21788,16.172000885,555.35290527,166.53286743,81.43409729,,1.5630096197,1.9358415604,27.225500107,15/9-13
21789,16.047000885,555.50531006,166.94206238,80.605804443,,1.5690079927,1.942427516,27.535799026,15/9-13
21790,16.391000748,555.65771484,166.10870361,76.954597473,,1.5740047693,1.9622493982,26.787601471,15/9-13
21791,16.781000137,555.81005859,165.44943237,80.137313843,,1.5769988298,1.9699240923,27.162151337,15/9-13
21792,17.218999863,555.96246338,164.15101624,82.672683716,,1.5760132074,1.9739456177,27.28730011,15/9-13
21793,17.75,556.11486816,164.97763062,79.469062805,,1.5870192051,1.9816375971,27.537000656,15/9-13
21794,17.937999725,556.26727295,164.50360107,73.052490234,,1.6030216217,2.0044696331,27.532945633,15/9-13
21795,18.093999863,556.41967773,164.50038147,70.871101379,,1.6210156679,2.0160589218,24.166057587,15/9-13
21796,18.25,556.57208252,163.96362305,70.079521179,,1.6340159178,2.0258600712,27.537000656,15/9-13
21797,18.281000137,556.7244873,163.37159729,73.496696472,,1.644012928,2.0358901024,27.537401199,15/9-13
21798,18.625,556.87689209,163.44300842,72.837036133,,1.6520111561,2.0507977009,27.787801743,15/9-13
21799,19.156000137,557.02929688,164.50288391,77.807594299,,1.6590176821,2.0503411293,28.28499794,15/9-13
21800,19.25,557.18170166,164.38870239,76.691307068,,1.6700159311,2.040541172,27.038402557,15/9-13
21801,19.281000137,557.33410645,165.095047,77.366889954,,1.6800099611,2.0307466984,27.911750793,15/9-13
21802,18.983999252,557.48651123,164.31872559,75.701339722,,1.6850079298,2.0219595432,27.786750793,15/9-13
21803,18.827999115,557.63891602,163.37698364,78.252281189,,1.689002037,2.0311999321,27.662752151,15/9-13
21804,18.358999252,557.7913208,163.36929321,78.667175293,,1.6900060177,2.0311968327,28.035999298,15/9-13
21805,18.233999252,557.94366455,163.08143616,74.693710327,,1.6930063963,2.0306169987,27.538602829,15/9-13
21806,18.202999115,558.09606934,164.45401001,75.869293213,,1.6969952583,2.0168039799,28.53770256,15/9-13
21807,18.202999115,558.24847412,166.11468506,74.711128235,,1.6939888,2.0007557869,28.975299835,15/9-13
21808,17.891000748,558.40087891,166.4148407,79.496398926,,1.6869823933,1.9768152237,29.160398483,15/9-13
21809,17.125,558.55328369,167.07304382,78.763214111,,1.6759728193,1.9627982378,28.160999298,15/9-13
21810,16.797000885,558.70562744,168.13877869,81.510192871,,1.6589832306,1.9625818729,27.537900925,15/9-13
21811,16.25,558.85803223,168.03419495,83.806396484,,1.6449964046,1.9771746397,28.28692627,15/9-13
21812,16.297000885,559.01043701,169.15895081,82.311904907,,1.6419928074,1.990422368,28.2241745,15/9-13
21813,16.468999863,559.1628418,170.27507019,82.054466248,,1.635997653,1.9944325686,27.537900925,15/9-13
21814,17.281000137,559.31524658,168.49398804,80.134361267,,1.6339902878,2.0002324581,28.286550522,15/9-13
21815,18.358999252,559.46765137,167.95814514,82.246147156,,1.6259759665,2.0060229301,27.912101746,15/9-13
21816,19.202999115,559.62005615,167.55622864,81.368995667,,1.6109822989,2.0097980499,27.973197937,15/9-13
21817,19.422000885,559.77246094,168.44706726,80.118995667,,1.5999808311,2.0094680786,26.846796036,15/9-13
21818,19.281000137,559.92486572,170.05458069,78.885215759,,1.5879840851,2.0042455196,24.854206085,15/9-13
